"id","Bud.Cluster","Flower","Fruit","institutionCode","specificEpithet","recordedBy","eventDate","year","month","day","verbatimEventDate","county","locality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters"
3830630,2,6,15,"RSA","","Wesley O. Griesel","1/29/86",1986,1,29,"29-Jan-86","Los Angeles","Behind Bear Divide Ranger [Fire] Station, above Santa Clara Divide Road. San Gabriel Mts.",34.35849,"-118.3964","WGS84",500
3904081,2,25,48,"LA","sativus","A. K. Khudairi","4/21/51",1951,4,21,"21-Apr-51","Los Angeles","Santa Monica Mountains; Westwood, UCLA campus. ""Faculty Hill""",34.0738744,"-118.4550659","WGS84 ",1000
4058869,4,14,0,"UNLV","sativus","G.K. Helmkamp","3/9/12",2012,3,9,"9-Mar-12","Yolo","Sacramento Valley, East Main Street (Co. Rd. 22), Woodland (parallel to I-5), 1.7 mile west of the Sacramento River",38.677222,"-121.670278","WGS84",100
4471174,0,6,6,"PUA","sativus","Marvin Butler","9/11/70",1970,9,11,"9/11/70","Napa","Local landmark: Angwin. St. Helena Quad.",38.56820726,"-122.4410561","WGS84 ",3999
4892287,4,16,13,"US","sativus","W. F. Schmitt","7/12/13",1913,7,12,"7/12/13","Alameda","Berkeley.",37.87055,"-122.26989","WGS84",5000
4404154,1,17,26,"SOC","sativus","Kevin Webb","7/13/70",1970,7,13,"7/13/70","Sonoma","Noland Rd.",38.47811,"-122.89719","WGS84",400
4981056,2,2,9,"US","raphanistrum","H. E. Brown","1897-06-01",1897,6,1,"1897-6-1","Siskiyou","Collected near Sisson, Siskiyou County.",41.3116,"-122.31362","WGS84",4000
4564847,0,15,9,"SFSU","sativus","S. Gregori","3/25/69",1969,3,25,"25-Mar-69","Marin","Bolinas Lagoon",37.918476,"-122.67908","WGS84",2400
5009796,3,5,1,"US","sativus","H. Henshaw","1893-04-05",1893,4,5,"1893-4-5","San Diego","San Ysabel.",33.11668,"-116.6756","WGS84",3000
5217104,1,3,10,"LA","sativus","Anthony Baniaga","11/11/21",2021,11,11,"11/11/21","Los Angeles","LA; West Los Angeles. Westwood Neighborhood Greenway. Between Westwood Blvd. and Overland Ave. adjacent to railroad tracks and Exposition Bike Path.",34.037157,"-118.42322","WGS84",100
5723178,3,2,0,"PINN","sativus","BJORNERUD, CECILIA","1982-06-00",1982,6,0,"6/1/82","SAN BENITO","NW 1/4 OF SW 1/4 OF SEC 4, N FACING SLOPE BELOW CHAPARRAL ENTRANCE",36.4773,"-121.2263","WGS84",800
5934188,2,9,21,"SD","sativus","Margaret R. Mulligan","5/26/23",2023,5,26,"5/26/23","San Diego","Marine Corps Base Camp Pendleton, open field on east side of Del Mar gate, just NE of the intersection of Harbor Dr. and Santa Fe Ave.",33.2084,"-117.3899","WGS84",3999
6003808,1,3,1,"DAV","raphanistrum","Kyle Elshoff","3/3/24",2024,3,3,"3.3.2024","Yolo","2 map km NW of Winters on the west side of County Road 88, about 0.5 map km N of the intersection of County Road 88 and Moody Slough Road. Immediately east of a presumed wastewater treatment pond.",38.53652,"-121.98978","WGS84",5
5840437,3,9,1,"MBNHM","sativus","Barrett Anderson","3/18/71",1971,3,18,"18-Mar-71","San Luis Obispo","MontaÒa de Oro State Park, bluffs above the ocean south of Spooners Cove.",35.273216,"-120.891528","WGS84",301
3873443,5,3,0,"UCSC","sativus","Hugh Leonard","1/23/20",2020,1,23,"1/23/20","Santa Cruz","approx 10 ft W off footpath from marine wildlife research center (151 McAllister Way)",36.9544,"-122.065","WGS84",3999
6008224,1,23,24,"OBI","sativus","Rick Frelinger","4/20/82",1982,4,20,"4/20/82","San Luis Obispo","San Luis Creek between US Hwy 101 and lower Higuera St, San Luis Obispo",35.24899,"-120.67986","WGS84",2000
2271679,0,2,0,"CAS","sativus","Carruth, W. W.","1902-04-00",1902,4,0,"Apr. 1902","Alameda County","East Oakland Hills.",37.82996,"-122.19844","WGS84",10000
2272859,4,1,0,"CAS","sativus","Wetzel, Cherie L.","3/1/69",1969,3,1,"1-Mar-69","Alameda County","Niles Canyon and vicinity. East end of sand bag levee.",37.59701,"-121.93344","WGS84",4000
2290954,3,10,22,"CAS","sativus","Wetzel, Cherie L.","10/8/68",1968,10,8,"8-Oct-68","Alameda County","Niles Canyon and vicinity. William's Ranch.",37.54676,"-121.98527","WGS84",500
2315912,3,7,9,"CAS","sativus","Thomas, J. H.","3/31/49",1949,3,31,"31-Mar-49","Santa Clara County","Stanford University Campus.",37.42756,"-122.17152","WGS84",1500
2367740,4,2,13,"CAS","sativus","Carlson, John I.","4/10/18",1918,4,10,"10-Apr-18","San Diego County","El Granito Springs.",32.77721,"-116.95947","WGS84",1000
2404723,4,13,14,"CAS","sativus","Winfield, T.","5/3/75",1975,5,3,"3-May-75","Riverside County","Perris Dam - Base of Dam.",33.85688,"-117.17078","WGS84",3000
2411987,0,4,4,"CAS","sativus","Bush, Dr. Mildred","10/17/52",1952,10,17,"Oct. 17, 1952","San Francisco County","San Francisco. Lake Merced.",37.7183,"-122.4881","WGS84",1700
5504846,3,9,6,"CAS","raphanistrum","Yaffe, Patty","6/16/73",1973,6,16,"16-Jun-73","Santa Cruz County",".8 miles north of Santa Cruz city",36.98358,"-122.02971","WGS84",4000
5569676,7,7,17,"CAS","sativus","Bozza, W. M.","4/30/63",1963,4,30,"30-Apr-63","Alameda County","Oakland",37.81211,"-122.24704","WGS84",8000
5142612,6,19,26,"A","sativus","P. Moyer","11/7/71",1971,11,7,"7/11/71-8/6/71","Butte County","Lot between stadium and parking lot",39.73072,"-121.85202","WGS84",350
4929046,3,16,12,"US","sativus","W. H. Brewer","1864-04-00",1864,4,0,"1864-4","Alameda","Oakland.",37.8203,"-122.26074","WGS84",10000
4848896,1,3,7,"US","sativus","W. H. Brewer","1862-04-30",1862,4,30,"1862-4-30","Contra Costa","Camp 69, Walnut Creek.",37.90364,"-122.06169","WGS84",3000
468970,1,2,12,"SD","sativus","Frank F. Gander","2/6/36",1936,2,6,"2/6/36","San Diego","1 mile west of San Marcos.",33.13653,"-117.18212","WGS84",402
3351467,0,7,16,"UCJEPS","sativus","Willis L. Jepson","1884-06-10",1884,6,10,"Jun 10 1884","Solano","Vacaville",38.35655217,"-121.9877413","WGS84 ",4001
3400832,0,0,11,"UCJEPS","sativus","D. G. Kelch","6/10/04",2004,6,10,"10-Jun-04","Solano","Vallejo on side road along at side of I-80 between Sequoia Road exit and Columbus Parkway exit",38.131389,"-122.223333","WGS84",100
3366602,5,3,28,"UCJEPS","raphanistrum","Fr. Denicke","1893-04-01",1893,4,1,"Apr 1893","San Francisco","at San Francisco San Francisco",37.7514,"-122.4413","WGS84",8000
2278606,5,8,13,"CAS","raphanistrum","Stone, Karen A.","10/30/78",1978,10,30,"30-Oct-78","Fresno County","Sierra Nevada. 0.1 mile east of Fowler.",36.63031,"-119.68011","WGS84",2000
979678,3,10,25,"RSA","sativus","Susan Carter","5/5/81",1981,5,5,"5/5/81","San Luis Obispo","Vandenberg Air Force Base, south of Taurus Road near Pega Road.",34.71267,"-120.46783","WGS84",1000
2275918,7,13,8,"CAS","sativus","Cohen, Daniel","4/5/53",1953,4,5,"Apr. 5, 1953","Santa Clara County","West of Anatomy Building. Stanford Campus.",37.42756,"-122.17152","WGS84",1500
3511149,2,8,3,"UCJEPS","sativus","Willis L. Jepson","1897-06-25",1897,6,25,"Jun 25 1897","Alameda","Berkeley",37.87155879,"-122.2727118","WGS84 ",4001
3330781,0,0,33,"UCJEPS","sativus","T. S. Brandegee","1895-04-07",1895,4,7,"Apr 7 1895","San Diego","San Diego",32.73409,"-117.12945","WGS84",9654
2282381,1,3,3,"CAS","sativus","Thomas, J. H.","4/10/54",1954,4,10,"Apr 10 1954","Santa Cruz County","Northern end of Hilton Airport between airstrip and highway.",37.15657076,"-122.1626958","WGS84 ",3999
3452051,0,6,22,"UCJEPS","raphanistrum","J. P. Tracy","5/18/00",1900,5,18,"May 18 1900","Alameda","Berkeley, Telegraph Avenue, near Dwight Way Berkeley; , Telegraph Avenue",37.865135,"-122.258331","WGS84",818
229779,0,8,9,"UCSC","sativus","Pupils of Los Angeles High School","1901-06-00",1901,6,0,"Jun-01","Los Angeles","Los Angeles. Specimen recd from Dr. Hall Univ. Cal. Herbarium",34.052234,"-118.243685","WGS84",43952
3322372,3,2,9,"UCJEPS","raphanistrum","H. M. Hall","5/17/01",1901,5,17,"May 17, 1901-June 1, 1901","Riverside","San Jacinto Valley, (journey) from Riverside to Santa Rosa Peak and Palomar San Jacinto Valley",33.800023,"-116.950855","WGS84",10000
4821653,4,0,19,"US","raphanistrum","E. Braunton","5/10/02",1902,5,10,"5/10/02","Los Angeles","Los Angeles County, Rivera.",33.9831,"-118.0967","WGS84",3000
3542265,1,8,0,"UCJEPS","sativus","N. K. Berg","3/8/04",1904,3,8,"Mar 8 1904","Los Angeles","Redondo",33.853562,"-118.383203","WGS84",4461
2283873,0,8,9,"CAS","sativus","Applegate, Elmer I.","1895-04-06",1895,4,6,"April 6, 1895.","Santa Clara County","Stanford University. Above Stock Farm.",37.42654,"-122.18328","WGS84",1000
3245328,0,7,13,"UCJEPS","sativus","T. S. Brandegee","6/1/02",1902,6,1,"Jun-02","San Diego","Mission Valley",32.77479,"-117.132","WGS84",6437
3400958,1,15,33,"UCJEPS","sativus","H. M. Hall","6/1/05",1905,6,1,"June, 1905","Los Angeles","Wiseburn near Los Angeles; Wiseburn",33.92408,"-118.37802","WGS84",2400
3468200,1,9,5,"UCJEPS","sativus","unknown","4/16/06",1906,4,16,"Apr 16 1906","San Luis Obispo","California Polytechnic School",35.30075,"-120.66102","NAD83",418
3489775,0,5,16,"UCJEPS","sativus","J. P. Tracy","4/29/06",1906,4,29,"Apr 29 1906","Humboldt","immediate vicinity of Eureka",40.791222,"-124.164636","WGS84",3392
3290499,1,13,29,"UCJEPS","sativus","Alice King","3/1/08",1908,3,1,"March, 1908","Los Angeles","Santa Ana",33.74932,"-117.87007","WGS84",5000
5001849,2,2,20,"US","sativus","A. Hitchcock","7/7/13",1913,7,7,"7/7/13","Santa Clara","Beach near Wrights. Santa Cruz Mountains.",37.13894,"-121.94787","WGS84",1000
3430357,0,3,9,"UCJEPS","sativus","A. A. Heller","3/16/14",1914,3,16,"Mar 16 1914","Butte","8 mi n of Oroville",39.612691,"-121.607000","WGS84",6450
1368029,1,14,7,"DAV","sativus","P. B. Kennedy","4/19/14",1914,4,19,"19-Apr-14","Marin","Marin County: Mill Valley.",37.91318,"-122.55606","WGS84",3000
1367990,2,6,23,"DAV","","P. B. Kennedy","4/29/17",1917,4,29,"29-Apr-17","Alameda","Alameda County: Northbrae, Berkeley.",37.88752,"-122.27646","WGS84",1000
3904090,0,5,2,"LA","sativus","Carl Epling","3/26/21",1921,3,26,"3/26/21","Alameda","Berkeley. Strawberry Creek",37.873341,"-122.238895","WGS84",900
3499442,10,19,5,"UCJEPS","sativus","Carl V. Meyer","5/1/27",1927,5,1,"May-27","San Diego","Escondido",33.12177,"-117.06739","WGS84",4827
1368002,0,8,1,"DAV","sativus","Morris Halperin","3/23/29",1929,3,23,"23-Mar-29","Alameda","Alameda County: Craigmont Hills, Berkeley.",37.89552,"-122.26519","WGS84",750
3792158,6,7,8,"FSC","raphanistrum","C. H. Quibell","8/13/29",1929,8,13,"13-Aug-29","Monterey","Monterey, on Monterey Bay. Near high school.",36.59489,"-121.90056","WGS84",750
2285742,1,0,3,"CAS","sativus","Raven, Peter H.","1/17/55",1955,1,17,"Jan. 17, 1955","San Francisco County","Along 19th Avenue near Lawton Street, San Francisco.",37.75789,"-122.47677","WGS84",200
2286003,0,6,14,"CAS","sativus","Randall, Alice D.","4/26/10",1910,4,26,"26-Apr-10","Monterey County","Monterey Peninsula. Carmel Valley.",36.4807,"-121.73367","WGS84",10000
1368057,4,8,11,"DAV","sativus","R. S. Woglum","5/3/30",1930,5,3,"3-May-30","San Diego","San Diego County: Rancho Santa Fe, in west-central park of county.",33.02028,"-117.20278","WGS84",3218
3224405,6,11,2,"UCJEPS","sativus","Beryl O. Schreiber","8/3/32",1932,8,3,"Aug 3 1932","Marin","Tomales Bay, Avalis Beach Avalis Beach; Tomales Bay, Avalis Beach",38.231626,"-122.981535","WGS84",818
3904069,5,13,15,"LA","raphanistrum","Joseph Andorfer Ewan","4/30/32",1932,4,30,"30-Apr-32","Los Angeles","Above Ballona Creek, Baldwin Hills",34.02357,"-118.34302","WGS84",5000
1368035,1,12,1,"DAV","sativus","R. N. Raynor","4/12/33",1933,4,12,"12-Apr-33","Alameda","Alameda County: UC Berkeley campus.",37.87291,"-122.25191","WGS84",1500
3792171,1,12,27,"FSC","raphanistrum","A. Hawbecker","4/24/34",1934,4,24,"24-Apr-34","Alameda","Berkeley campus, between Life Sciences Bld, & Mining Bldg.",37.87231,"-122.26005","WGS84",500
2287008,1,2,16,"CAS","sativus","Howell, John Thomas","6/17/56",1956,6,17,"17-Jun-56","San Francisco County","San Francisco. Summit ridge of Bayview Hills.",37.71441,"-122.39249","WGS84",500
3492727,0,10,8,"UCJEPS","sativus","Joseph A. Ewan","9/2/33",1933,9,2,"Sep 2 1933","Alameda","Berkeley Hills, Strawberry Canyon Strawberry Canyon; Berkeley Hills, Strawberry Canyon",37.873417,"-122.238851","WGS84",1120
3550026,1,12,4,"UCJEPS","sativus","G. E. Sindel","3/12/34",1934,3,12,"Mar 12 1934","Alameda","1/2 mi n of extreme e end of Lake Chabot",37.736774,"-122.093915","WGS84",1200
3377055,0,9,24,"UCJEPS","sativus","Lincoln Constance","5/27/34",1934,5,27,"May 27 1934","Humboldt","South Fork Eel River, s end of Dyerville Bridge South Fork Eel River; Bull Creek Region, South Fork Eel River",40.355941,"-123.924873","WGS84",1622
3444193,3,9,4,"UCJEPS","raphanistrum","R. F. Hoover","1/6/35",1935,1,6,"Jan 6 1935","Stanislaus","Oakdale",37.7665732,"-120.8471132","WGS84 ",4001
3417594,0,5,26,"UCJEPS","sativus","Charles M. Belshaw","9/18/34",1934,9,18,"Sep 18 1934","Alameda","refilled ground 100 yds. e. of U.C. stadium on Strawberry rd. Berkeley",37.876342,"-122.238971","WGS84",1254
3262100,2,7,18,"UCJEPS","raphanistrum","Robert F. Hoover","1/10/35",1935,1,10,"Jan 10 1935","Stanislaus","Modesto",37.6390744,"-120.9968354","WGS84 ",4001
2287409,1,8,9,"CAS","sativus","Genetti, Cathy","4/30/82",1982,4,30,"30-Apr-82","Monterey County","Santa Lucia Mountains. Gamboa Point Section. Landels-Hill Big Creek Reserve. Along the caretaker's driveway near Hwy 1.",36.07749,"-121.59769","WGS84",2000
2289763,1,4,23,"CAS","sativus","Howell, John Thomas","9/24/61",1961,9,24,"Sept. 24, 1961.","Plumas County","Sierra Nevada. Beckwourth.",39.82126,"-120.37849","WGS84",1500
2290218,1,9,28,"CAS","sativus","Kawahara, Saichi","5/28/69",1969,5,28,"28-May-69","Marin County","East end of Limantour Spit, Drakes Bay.",38.02764,"-122.89197","WGS84",1000
3335398,0,4,0,"UCJEPS","sativus","Robert F. Hoover","2/8/35",1935,2,8,"Feb 8 1935","Stanislaus","Modesto",37.6390744,"-120.9968354","WGS84 ",4001
3366934,0,10,16,"UCJEPS","sativus","F. W. Embree","2/9/35",1935,2,9,"Feb 9 1935","Santa Barbara","El Estero Swamp",34.417289,"-119.522628","WGS84",805
2061482,3,8,11,"CHSC","raphanistrum","V. Holt","3/27/35",1935,3,27,"3/27/35","Butte","Sandy Gulch, Chico.",39.730278,"-121.901111","NAD83",201
3525429,0,5,9,"UCJEPS","sativus","F. W. Embree","4/16/35",1935,4,16,"Apr 16 1935","Santa Barbara","1 1/2 mi n of Coromar (Santa Barbara National Forest); Santa Barbara National Forest",34.446285,"-119.854537","WGS84",805
3462399,1,3,0,"UCJEPS","sativus","Allison Krames","3/24/35",1935,3,24,"Mar 24 1935","Kern","between Wasco and Famosa",35.601536,"-119.274250","WGS84",6048
2288810,0,2,23,"CAS","raphanistrum","Pollard, Henry M.","2/16/47",1947,2,16,"Feb. 16, 1947","Ventura County","Ventura River Basin. Fairview Road.",34.4565,"-119.27986","WGS84",5000
2292239,1,4,7,"CAS","raphanistrum","Merkel, Terrence J.","5/20/50",1950,5,20,"20-May-50","San Francisco County","West side of Lone Mountain, San Francisco.",37.77988,"-122.47448","WGS84",3000
2291878,0,6,1,"CAS","sativus","Gallup, A. H.","3/17/49",1949,3,17,"3/17/49","Los Angeles County","Near north-central portion of the property, LASCA.",34.1432,"-118.05502","WGS84",700
2293307,1,12,19,"CAS","raphanistrum","Browne, Ashley C.","6/11/36",1936,6,11,"11-Jun-36","Humboldt County","Patrick's Point State Park.",41.1408,"-124.14619","WGS84",2500
2296541,0,1,10,"CAS","raphanistrum","Braunton, Ernest","1904-09-00",1904,9,0,"September, 1904","Amador County","Vicinity of Ione.",38.359692,"-120.932716","WGS84",6000
2299319,5,12,17,"CAS","sativus","Bracelin, Nina Floy","4/4/43",1943,4,4,"4-Apr-43","Alameda County","The Garden of Anson and Anita Blake. Berkeley.",37.9134,"-122.2851","WGS84",200
2298121,0,6,14,"CAS","raphanistrum","True, Gordon H.","8/13/61",1961,8,13,"Aug. 13, 1961","Nevada County","Indian Springs.",39.179444,"-121.193889","WGS84",3000
3562157,1,5,7,"UCJEPS","sativus","G. E. Sindel","3/10/35",1935,3,10,"Mar 10 1935","Santa Barbara","1 mi s of Surf",34.673674,"-120.578258","WGS84",805
2291266,4,7,33,"CAS","raphanistrum","Thomas, John H.","6/16/76",1976,6,16,"June 16-17, 1976","Sonoma County","Southern part of Sea Ranch, northwestern part of county, about 7 miles south of Gualala.",38.71498,"-123.45498","WGS84",1000
2308947,2,19,42,"CAS","raphanistrum","Ahart, Lowell","4/19/80",1980,4,19,"19-Apr-80","Butte County","Peter Ahart Ranch, Honcut.",39.33955,"-121.5218","WGS84",2000
3433650,0,11,16,"UCJEPS","sativus","R. C. Wilson","4/29/35",1935,4,29,"Apr 30 1935","Santa Cruz","2 mi n of Table Rock",36.9975,"-122.1356","WGS84",600
2300993,1,2,15,"CAS","sativus","Rose, Lewis S.","10/6/57",1957,10,6,"Oct. 6, 1957","San Francisco County","San Francisco. Russian Hill, north slope.",37.80246,"-122.41967","WGS84",500
2300919,2,2,16,"CAS","sativus","Patterson, Miss.; Wiltz","7/1/07",1907,7,1,"July 1, 1907.","Monterey County","Monterey Peninsula. Chinatown. Pacific Grove.",36.61798,"-121.91838","WGS84",3000
2311023,0,6,10,"CAS","sativus","Kennedy, P. B.","5/7/25",1925,5,7,"7-May-25","Alameda County","Schmidt Tract, Berkeley.",37.87366,"-122.23283","WGS84",1500
2302311,1,6,20,"CAS","sativus","McMurphy, James","1903-06-00",1903,6,0,"Jun-03","Mendocino County","Kaisen District.",39.3066,"-123.80618","WGS84",700
468975,0,8,5,"SD","sativus","Frank F. Gander","3/27/36",1936,3,27,"3/27/36","San Diego","Buena, 7 miles north of Escondido on U. S. 395.",33.17337,"-117.20865","WGS84",1609
3440200,0,13,25,"UCJEPS","sativus","N. K. Carlson","3/18/36",1936,3,18,"Mar 18 1936","San Luis Obispo",".2 mi s of Nipomo Hill",35.098215,"−120.579118","WGS84",475
3489238,0,3,34,"UCJEPS","raphanistrum","G. T. Nordstrom","3/31/36",1936,3,31,"Mar 31 1936","Mariposa","At Webb's",37.602511,"-120.309387","WGS84",805
3293792,0,6,0,"UCJEPS","sativus","P. L. Johannsen","3/21/36",1936,3,21,"Mar 21 1936","San Luis Obispo","1 1/2 mi se of Terrace Hill",35.26672,"-120.624855","WGS84",1223
2311342,3,19,16,"CAS","raphanistrum","Rubtzoff, Peter","5/29/52",1952,5,29,"May 29, 1952.","San Francisco County","San Francisco. Sand dunes at 37th Avenue between Ortega and Quintara Streets. Eastern edge of area.",37.74949,"-122.4956","WGS84",300
2315373,5,8,4,"CAS","sativus","Thomas, John H.","4/20/81",1981,4,20,"20-Apr-81","Sutter County","Sutter Buttes. Near Dean Place.",39.22023,"-121.79563","WGS84",4000
2316628,1,14,22,"CAS","sativus","Howell, John Thomas","5/26/57",1957,5,26,"May 26, 1957.","San Francisco County","San Francisco. North base of Lone Mountain.",37.78074,"-122.45322","WGS84",500
2314219,3,17,26,"CAS","sativus","Ahart, Lowell","3/22/80",1980,3,22,"22-Mar-80","Butte County","Peter Ahart Ranch, Honcut.",39.33955,"-121.5218","WGS84",2000
2317066,1,2,13,"CAS","sativus","Zeile, E. M.","9/15/21",1921,9,15,"9/15-'21","Alameda County","Berkeley, Campus.",37.87291,"-122.25191","WGS84",1500
3306212,2,40,39,"UCJEPS","sativus","N. K. Carlson","5/15/35",1935,5,15,"May 15 1935","Santa Cruz","3 mi n of Davenport",37.053074,"-122.194561","WGS84",1400
3523645,5,23,27,"UCJEPS","raphanistrum","Willis L. Jepson","5/6/36",1936,5,6,"May 6 1936","Merced","3 1/2 mi n of Snelling (Dry Creek); Dry Creek",37.57066,"-120.439190","WGS84",5259
2318818,4,11,10,"CAS","raphanistrum","de Nevers, Greg","12/17/86",1986,12,17,"17 Dec. 1986","Sonoma County","Pepperwood Ranch Natural Preserve, 3500 Franz Valley Road, Santa Rosa.",38.56666667,"-122.69149","WGS84",300
3539396,2,3,19,"UCJEPS","sativus","Donald G. Nelson","5/29/36",1936,5,29,"May 29 1936","Orange","e of Buena Park (on n side of West Commonwealth Avenue, on edge of Fullerton Municipal airport); Fullerton Municipal airport, West Commonwealth Avenue",33.870014,"-117.980883","WGS84",805
3281522,2,10,2,"UCJEPS","sativus","P. L. Johannsen","4/9/36",1936,4,9,"Apr 9 1936","Tuolumne","1 mi w of Standard",37.969528,"-120.333865","WGS84",1000
3534929,0,3,41,"UCJEPS","sativus","Willis L. Jepson","7/22/36",1936,7,22,"Jul 22 1936","Mendocino","Albion, Mendocino coast Albion; , Mendocino coast",39.22396,"-123.768750","WGS84",810
468978,0,3,18,"SD","raphanistrum","Frank F. Gander","4/15/37",1937,4,15,"4/15/37","San Diego","San Onofre",33.38114,"-117.5731","WGS84",805
